310001;164300;33.79;20200101;20201231;79.5;39.75;
310001;164301;31.8;20200101;20201231;0;31.8;
310001;164306;11.9;20200101;20201231;28;14;
310001;164307;11.2;20200101;20201231;0;11.2;
310001;164312;31.45;20200101;20201231;74;37;
310001;164313;29.6;20200101;20201231;0;29.6;
310001;164318;5.53;20200101;20201231;13;6.5;
310001;164320;16.15;20200101;20201231;38;19;
310001;164321;15.2;20200101;20201231;0;15.2;
310001;165313;175;20200101;20201231;0;175;
310001;165382;20.83;20200101;20201231;49;24.5;
310001;165483;19.6;20200101;20201231;0;19.6;
310001;165700;11.9;20200101;20201231;28;14;
310001;165716;24.01;20200101;20201231;56.5;28.25;
310001;165717;22.6;20200101;20201231;0;22.6;
310001;165720;13.6;20200101;20201231;32;16;
310001;165722;12.8;20200101;20201231;0;12.8;
310001;165726;15.73;20200101;20201231;37;18.5;
310001;166150;31.88;20200101;20201231;75;37.5;
310001;166151;30;20200101;20201231;0;30;
310001;166330;65.88;20200101;20201231;155;77.5;
310001;166331;62;20200101;20201231;0;62;
310001;166340;31.88;20200101;20201231;75;37.5;
310001;166341;30;20200101;20201231;0;30;
310001;180012;15.73;20200101;20201231;37;18.5;
310001;180013;14.8;20200101;20201231;0;14.8;
310001;184335;29.75;20200101;20201231;70;35;
310001;184336;28;20200101;20201231;0;28;
310001;184337;200;20200101;20201231;0;200;
310001;184345;14.03;20200101;20201231;33;16.5;
310001;200000;18;20200101;20201231;0;18;
310001;200001;11.5;20200101;20201231;0;11.5;
310001;200002;12.5;20200101;20201231;0;12.5;
310001;200004;8;20200101;20201231;0;8;
310001;200006;7;20200101;20201231;0;7;
310001;200008;3.7;20200101;20201231;0;3.7;
310001;200009;6.75;20200101;20201231;0;6.75;
310001;200010;8.5;20200101;20201231;0;8.5;
310001;200121;5.5;20200101;20201231;0;5.5;
310001;200205;62.5;20200101;20201231;0;62.5;
310001;200216;7;20200101;20201231;0;7;
310001;200217;2;20200101;20201231;0;2;
310001;200218;2;20200101;20201231;0;2;
310001;200219;0.5;20200101;20201231;0;0.5;
310001;201201;129;20200101;20201231;0;129;
310001;210021;16.79;20200101;20201231;39.5;19.75;
